acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,_id,bangerVote,songId,voteTime
2.13e-05,https://api.spotify.com/v1/audio-analysis/27x312drfLW5yypRRCxtrA,0.457,164062,0.952,27x312drfLW5yypRRCxtrA,0.531,11,0.758,-6.074,0,0.054,139.959,4,https://api.spotify.com/v1/tracks/27x312drfLW5yypRRCxtrA,audio_features,spotify:track:27x312drfLW5yypRRCxtrA,0.432,5bf8dd76421d7f3f41ed8cec,true,27x312drfLW5yypRRCxtrA,2018-11-24 00:11:18.158
0.233,https://api.spotify.com/v1/audio-analysis/7yTHReLNPeAwjF0uJiZw9V,0.627,327440,0.794,7yTHReLNPeAwjF0uJiZw9V,1.59e-05,10,0.183,-7.511,1,0.0931,102.278,4,https://api.spotify.com/v1/tracks/7yTHReLNPeAwjF0uJiZw9V,audio_features,spotify:track:7yTHReLNPeAwjF0uJiZw9V,0.788,5bf8dd7c421d7f3f41ed8ced,false,7yTHReLNPeAwjF0uJiZw9V,2018-11-24 00:11:24.152
0.986,https://api.spotify.com/v1/audio-analysis/7y44sIxPSAhs63rK27eI8E,0.351,790387,0.093,7y44sIxPSAhs63rK27eI8E,0.916,7,0.0812,-21.391,1,0.0379,122.978,4,https://api.spotify.com/v1/tracks/7y44sIxPSAhs63rK27eI8E,audio_features,spotify:track:7y44sIxPSAhs63rK27eI8E,0.149,5bf8dd81421d7f3f41ed8cee,false,7y44sIxPSAhs63rK27eI8E,2018-11-24 00:11:29.203
0.196,https://api.spotify.com/v1/audio-analysis/1EAewdHog0LG6kX1TFNyiQ,0.784,205798,0.835,1EAewdHog0LG6kX1TFNyiQ,0.0,7,0.11,-7.34,1,0.388,141.022,4,https://api.spotify.com/v1/tracks/1EAewdHog0LG6kX1TFNyiQ,audio_features,spotify:track:1EAewdHog0LG6kX1TFNyiQ,0.549,5bf8dd86421d7f3f41ed8cef,false,1EAewdHog0LG6kX1TFNyiQ,2018-11-24 00:11:34.599
0.261,https://api.spotify.com/v1/audio-analysis/3Z93gGwfVOieboxCkCRjLR,0.428,273320,0.435,3Z93gGwfVOieboxCkCRjLR,0.0,5,0.091,-11.573,1,0.035,160.34,4,https://api.spotify.com/v1/tracks/3Z93gGwfVOieboxCkCRjLR,audio_features,spotify:track:3Z93gGwfVOieboxCkCRjLR,0.326,5bf8dd90421d7f3f41ed8cf0,false,3Z93gGwfVOieboxCkCRjLR,2018-11-24 00:11:44.286
0.529,https://api.spotify.com/v1/audio-analysis/2EsKbIYSGFTuAgC6di6NMJ,0.484,224026,0.611,2EsKbIYSGFTuAgC6di6NMJ,0.0,0,0.158,-10.135,1,0.226,98.307,5,https://api.spotify.com/v1/tracks/2EsKbIYSGFTuAgC6di6NMJ,audio_features,spotify:track:2EsKbIYSGFTuAgC6di6NMJ,0.503,5bf8dd98421d7f3f41ed8cf1,false,2EsKbIYSGFTuAgC6di6NMJ,2018-11-24 00:11:52.378
0.0303,https://api.spotify.com/v1/audio-analysis/7si9bvMzqkXvPSGNJ42B3A,0.592,141200,0.746,7si9bvMzqkXvPSGNJ42B3A,0.0,9,0.153,-7.1,1,0.0574,150.054,4,https://api.spotify.com/v1/tracks/7si9bvMzqkXvPSGNJ42B3A,audio_features,spotify:track:7si9bvMzqkXvPSGNJ42B3A,0.843,5bf8dd9f421d7f3f41ed8cf2,false,7si9bvMzqkXvPSGNJ42B3A,2018-11-24 00:11:59.889
0.986,https://api.spotify.com/v1/audio-analysis/2w4zdEVFFAwKFh3UYJAz6e,0.237,155120,0.256,2w4zdEVFFAwKFh3UYJAz6e,0.958,4,0.1,-14.273,1,0.0342,173.663,3,https://api.spotify.com/v1/tracks/2w4zdEVFFAwKFh3UYJAz6e,audio_features,spotify:track:2w4zdEVFFAwKFh3UYJAz6e,0.44,5bf8ddab421d7f3f41ed8cf3,false,2w4zdEVFFAwKFh3UYJAz6e,2018-11-24 00:12:11.296
0.346,https://api.spotify.com/v1/audio-analysis/1HbDYc0UAyMePoJwBapXka,0.377,255093,0.401,1HbDYc0UAyMePoJwBapXka,0.0,8,0.0939,-15.2,1,0.0411,83.99,4,https://api.spotify.com/v1/tracks/1HbDYc0UAyMePoJwBapXka,audio_features,spotify:track:1HbDYc0UAyMePoJwBapXka,0.364,5bf8ddb2421d7f3f41ed8cf4,false,1HbDYc0UAyMePoJwBapXka,2018-11-24 00:12:18.628
0.428,https://api.spotify.com/v1/audio-analysis/4isBysPbQzkbOCd41FDWHo,0.504,237293,0.0673,4isBysPbQzkbOCd41FDWHo,0.278,5,0.0767,-15.658,1,0.0365,119.973,4,https://api.spotify.com/v1/tracks/4isBysPbQzkbOCd41FDWHo,audio_features,spotify:track:4isBysPbQzkbOCd41FDWHo,0.0549,5bf8ddbb421d7f3f41ed8cf5,false,4isBysPbQzkbOCd41FDWHo,2018-11-24 00:12:27.504
0.989,https://api.spotify.com/v1/audio-analysis/37eLhLyw7UaKD8yZwAQxJ8,0.139,255280,0.026,37eLhLyw7UaKD8yZwAQxJ8,0.932,5,0.123,-26.239,1,0.0472,75.405,4,https://api.spotify.com/v1/tracks/37eLhLyw7UaKD8yZwAQxJ8,audio_features,spotify:track:37eLhLyw7UaKD8yZwAQxJ8,0.0423,5bf8ddc1421d7f3f41ed8cf6,false,37eLhLyw7UaKD8yZwAQxJ8,2018-11-24 00:12:33.448
0.02,https://api.spotify.com/v1/audio-analysis/5OZGoO9wXzpu1JHu3LkJZu,0.693,203387,0.766,5OZGoO9wXzpu1JHu3LkJZu,0.0,1,0.135,-4.121,1,0.104,129.989,4,https://api.spotify.com/v1/tracks/5OZGoO9wXzpu1JHu3LkJZu,audio_features,spotify:track:5OZGoO9wXzpu1JHu3LkJZu,0.785,5bf8ddc7421d7f3f41ed8cf7,false,5OZGoO9wXzpu1JHu3LkJZu,2018-11-24 00:12:39.592
0.131,https://api.spotify.com/v1/audio-analysis/3UP06YJPWhRAEdRVV9JdHX,0.723,165250,0.626,3UP06YJPWhRAEdRVV9JdHX,0.0,10,0.11,-6.041,0,0.0447,112.072,4,https://api.spotify.com/v1/tracks/3UP06YJPWhRAEdRVV9JdHX,audio_features,spotify:track:3UP06YJPWhRAEdRVV9JdHX,0.238,5bf8ddcc421d7f3f41ed8cf8,false,3UP06YJPWhRAEdRVV9JdHX,2018-11-24 00:12:44.652
0.8,https://api.spotify.com/v1/audio-analysis/55O2QgjjBbzSryspEKUeDW,0.723,96912,0.222,55O2QgjjBbzSryspEKUeDW,0.0,2,0.111,-14.781,0,0.259,57.146,4,https://api.spotify.com/v1/tracks/55O2QgjjBbzSryspEKUeDW,audio_features,spotify:track:55O2QgjjBbzSryspEKUeDW,0.709,5bf8dde7421d7f3f41ed8cf9,false,55O2QgjjBbzSryspEKUeDW,2018-11-24 00:13:11.616
0.211,https://api.spotify.com/v1/audio-analysis/41VXYrNOMbsOfoNMDZu5gl,0.783,193771,0.405,41VXYrNOMbsOfoNMDZu5gl,0.0,6,0.201,-10.716,0,0.326,74.505,4,https://api.spotify.com/v1/tracks/41VXYrNOMbsOfoNMDZu5gl,audio_features,spotify:track:41VXYrNOMbsOfoNMDZu5gl,0.54,5bf8ddef421d7f3f41ed8cfa,false,41VXYrNOMbsOfoNMDZu5gl,2018-11-24 00:13:19.523
0.753,https://api.spotify.com/v1/audio-analysis/2FO2Z7K49PcfQVs6Mghrqp,0.445,530467,0.287,2FO2Z7K49PcfQVs6Mghrqp,0.852,8,0.253,-15.663,0,0.0351,56.417,4,https://api.spotify.com/v1/tracks/2FO2Z7K49PcfQVs6Mghrqp,audio_features,spotify:track:2FO2Z7K49PcfQVs6Mghrqp,0.197,5bf8ddf7421d7f3f41ed8cfb,false,2FO2Z7K49PcfQVs6Mghrqp,2018-11-24 00:13:27.422
0.643,https://api.spotify.com/v1/audio-analysis/11fM8oYLVbCIaVWl11b42e,0.707,153000,0.354,11fM8oYLVbCIaVWl11b42e,6.97e-05,1,0.117,-8.544,0,0.0283,93.036,4,https://api.spotify.com/v1/tracks/11fM8oYLVbCIaVWl11b42e,audio_features,spotify:track:11fM8oYLVbCIaVWl11b42e,0.807,5bf8de08421d7f3f41ed8cfc,true,11fM8oYLVbCIaVWl11b42e,2018-11-24 00:13:44.219
0.0965,https://api.spotify.com/v1/audio-analysis/4lA3CCamQqDz4TIakAVi3J,0.505,197232,0.684,4lA3CCamQqDz4TIakAVi3J,0.0,2,0.0731,-5.349,1,0.03,78.088,4,https://api.spotify.com/v1/tracks/4lA3CCamQqDz4TIakAVi3J,audio_features,spotify:track:4lA3CCamQqDz4TIakAVi3J,0.216,5bf8de0d421d7f3f41ed8cfd,false,4lA3CCamQqDz4TIakAVi3J,2018-11-24 00:13:49.528
0.992,https://api.spotify.com/v1/audio-analysis/2UEaXEtURAg1X4RQqpqC11,0.421,126440,0.0107,2UEaXEtURAg1X4RQqpqC11,0.888,4,0.133,-25.569,0,0.0459,130.662,4,https://api.spotify.com/v1/tracks/2UEaXEtURAg1X4RQqpqC11,audio_features,spotify:track:2UEaXEtURAg1X4RQqpqC11,0.0367,5bf8de12421d7f3f41ed8cfe,false,2UEaXEtURAg1X4RQqpqC11,2018-11-24 00:13:54.513
0.168,https://api.spotify.com/v1/audio-analysis/7uqXoZoKZKjuRdNphOQOgU,0.505,235200,0.848,7uqXoZoKZKjuRdNphOQOgU,0.000121,6,0.116,-2.174,1,0.0823,150.04,4,https://api.spotify.com/v1/tracks/7uqXoZoKZKjuRdNphOQOgU,audio_features,spotify:track:7uqXoZoKZKjuRdNphOQOgU,0.281,5bf8de1f421d7f3f41ed8cff,true,7uqXoZoKZKjuRdNphOQOgU,2018-11-24 00:14:07.935
0.0168,https://api.spotify.com/v1/audio-analysis/5LCaw96SsbpHAQFAcbFwbI,0.706,243692,0.935,5LCaw96SsbpHAQFAcbFwbI,4.62e-05,6,0.106,-2.418,1,0.0565,130.001,4,https://api.spotify.com/v1/tracks/5LCaw96SsbpHAQFAcbFwbI,audio_features,spotify:track:5LCaw96SsbpHAQFAcbFwbI,0.214,5bf8de36421d7f3f41ed8d00,true,5LCaw96SsbpHAQFAcbFwbI,2018-11-24 00:14:30.334
0.501,https://api.spotify.com/v1/audio-analysis/7ykMO4py7Nvrgf2vUHBkzr,0.432,206727,0.85,7ykMO4py7Nvrgf2vUHBkzr,6.59e-06,10,0.203,-4.417,1,0.0771,82.607,4,https://api.spotify.com/v1/tracks/7ykMO4py7Nvrgf2vUHBkzr,audio_features,spotify:track:7ykMO4py7Nvrgf2vUHBkzr,0.109,5bf8de61421d7f3f41ed8d01,true,7ykMO4py7Nvrgf2vUHBkzr,2018-11-24 00:15:13.440
0.17,https://api.spotify.com/v1/audio-analysis/6nk2p0MZdHTaIJ42Du1ucc,0.517,295120,0.817,6nk2p0MZdHTaIJ42Du1ucc,0.0,2,0.801,-5.776,1,0.338,200.028,4,https://api.spotify.com/v1/tracks/6nk2p0MZdHTaIJ42Du1ucc,audio_features,spotify:track:6nk2p0MZdHTaIJ42Du1ucc,0.543,5bf8e3a6421d7f3f41ed8d02,false,6nk2p0MZdHTaIJ42Du1ucc,2018-11-24 00:37:42.241
0.0366,https://api.spotify.com/v1/audio-analysis/4Xmyvm91ID9X7CTP0VoHlu,0.661,229181,0.769,4Xmyvm91ID9X7CTP0VoHlu,0.0,5,0.097,-6.191,1,0.0385,128.007,4,https://api.spotify.com/v1/tracks/4Xmyvm91ID9X7CTP0VoHlu,audio_features,spotify:track:4Xmyvm91ID9X7CTP0VoHlu,0.404,5bf8e5c1421d7f3f41ed8d03,false,4Xmyvm91ID9X7CTP0VoHlu,2018-11-24 00:46:41.671
0.0382,https://api.spotify.com/v1/audio-analysis/7d9o30zOO3ukNhb7UJqi7d,0.594,305013,0.812,7d9o30zOO3ukNhb7UJqi7d,0.0,2,0.157,-5.04,1,0.033,95.992,4,https://api.spotify.com/v1/tracks/7d9o30zOO3ukNhb7UJqi7d,audio_features,spotify:track:7d9o30zOO3ukNhb7UJqi7d,0.56,5bf8e68e421d7f3f41ed8d04,false,7d9o30zOO3ukNhb7UJqi7d,2018-11-24 00:50:06.560
0.714,https://api.spotify.com/v1/audio-analysis/4xSDDNtYzm8guzc3v4FYF0,0.568,202500,0.603,4xSDDNtYzm8guzc3v4FYF0,0.0,9,0.104,-6.765,1,0.0522,111.856,4,https://api.spotify.com/v1/tracks/4xSDDNtYzm8guzc3v4FYF0,audio_features,spotify:track:4xSDDNtYzm8guzc3v4FYF0,0.0702,5bf8e80d421d7f3f41ed8d05,false,4xSDDNtYzm8guzc3v4FYF0,2018-11-24 00:56:29.649
0.85,https://api.spotify.com/v1/audio-analysis/44Brdsu2JvKCLbG8qW5X1D,0.59,315675,0.67,44Brdsu2JvKCLbG8qW5X1D,0.0,9,0.129,-5.832,0,0.11,113.166,4,https://api.spotify.com/v1/tracks/44Brdsu2JvKCLbG8qW5X1D,audio_features,spotify:track:44Brdsu2JvKCLbG8qW5X1D,0.764,5bf8e8a3421d7f3f41ed8d07,false,44Brdsu2JvKCLbG8qW5X1D,2018-11-24 00:58:59.729
0.0917,https://api.spotify.com/v1/audio-analysis/5iTPtdAustSXMYJkPmfIPB,0.704,72727,0.553,5iTPtdAustSXMYJkPmfIPB,0.859,5,0.106,-11.421,0,0.0478,164.933,4,https://api.spotify.com/v1/tracks/5iTPtdAustSXMYJkPmfIPB,audio_features,spotify:track:5iTPtdAustSXMYJkPmfIPB,0.672,5bf8e8a9421d7f3f41ed8d08,false,5iTPtdAustSXMYJkPmfIPB,2018-11-24 00:59:05.973
0.393,https://api.spotify.com/v1/audio-analysis/3aMMo2oOj8jwG45noZObma,0.676,294584,0.746,3aMMo2oOj8jwG45noZObma,0.0,1,0.338,-3.556,0,0.15,77.041,4,https://api.spotify.com/v1/tracks/3aMMo2oOj8jwG45noZObma,audio_features,spotify:track:3aMMo2oOj8jwG45noZObma,0.391,5bf8e8b9421d7f3f41ed8d09,false,3aMMo2oOj8jwG45noZObma,2018-11-24 00:59:21.495
0.536,https://api.spotify.com/v1/audio-analysis/2rUIHodNS9Qr2RtPJaEjmm,0.168,65387,0.0768,2rUIHodNS9Qr2RtPJaEjmm,0.00468,5,0.151,-22.635,1,0.0379,84.027,3,https://api.spotify.com/v1/tracks/2rUIHodNS9Qr2RtPJaEjmm,audio_features,spotify:track:2rUIHodNS9Qr2RtPJaEjmm,0.152,5bf8e8c0421d7f3f41ed8d0a,false,2rUIHodNS9Qr2RtPJaEjmm,2018-11-24 00:59:28.744
0.412,https://api.spotify.com/v1/audio-analysis/3Os9503dPpKKmO2ED9fK7r,0.592,208240,0.52,3Os9503dPpKKmO2ED9fK7r,0.0,9,0.128,-5.303,1,0.259,165.266,4,https://api.spotify.com/v1/tracks/3Os9503dPpKKmO2ED9fK7r,audio_features,spotify:track:3Os9503dPpKKmO2ED9fK7r,0.49,5bf8e8c9421d7f3f41ed8d0b,false,3Os9503dPpKKmO2ED9fK7r,2018-11-24 00:59:37.024
0.991,https://api.spotify.com/v1/audio-analysis/22pyvfaIdwupHs6A1r8JFt,0.287,291000,0.046,22pyvfaIdwupHs6A1r8JFt,0.783,2,0.097,-22.118,1,0.0451,153.151,4,https://api.spotify.com/v1/tracks/22pyvfaIdwupHs6A1r8JFt,audio_features,spotify:track:22pyvfaIdwupHs6A1r8JFt,0.343,5bf8e8d1421d7f3f41ed8d0c,false,22pyvfaIdwupHs6A1r8JFt,2018-11-24 00:59:45.318
0.0744,https://api.spotify.com/v1/audio-analysis/1RpbCPbhbJ7mSUH9vjcQl1,0.798,351457,0.954,1RpbCPbhbJ7mSUH9vjcQl1,0.426,2,0.176,-6.266,1,0.0568,120.945,4,https://api.spotify.com/v1/tracks/1RpbCPbhbJ7mSUH9vjcQl1,audio_features,spotify:track:1RpbCPbhbJ7mSUH9vjcQl1,0.753,5bf8e8d9421d7f3f41ed8d0d,false,1RpbCPbhbJ7mSUH9vjcQl1,2018-11-24 00:59:53.758
0.0969,https://api.spotify.com/v1/audio-analysis/5JEx7HbmvHQQswJCsoo9rA,0.574,182623,0.758,5JEx7HbmvHQQswJCsoo9rA,0.0,1,0.395,-5.029,0,0.0621,144.111,4,https://api.spotify.com/v1/tracks/5JEx7HbmvHQQswJCsoo9rA,audio_features,spotify:track:5JEx7HbmvHQQswJCsoo9rA,0.492,5bf8e8e9421d7f3f41ed8d0e,true,5JEx7HbmvHQQswJCsoo9rA,2018-11-24 01:00:09.351
0.0748,https://api.spotify.com/v1/audio-analysis/2WVQoEzFxodptHFuQqraT9,0.57,175273,0.903,2WVQoEzFxodptHFuQqraT9,0.0,9,0.199,-4.835,1,0.0905,93.943,4,https://api.spotify.com/v1/tracks/2WVQoEzFxodptHFuQqraT9,audio_features,spotify:track:2WVQoEzFxodptHFuQqraT9,0.603,5bf8e902421d7f3f41ed8d0f,false,2WVQoEzFxodptHFuQqraT9,2018-11-24 01:00:34.715
0.365,https://api.spotify.com/v1/audio-analysis/6GmUVqe73u5YRfUUynZK6I,0.479,252733,0.545,6GmUVqe73u5YRfUUynZK6I,0.0,7,0.0963,-7.346,1,0.0688,74.897,4,https://api.spotify.com/v1/tracks/6GmUVqe73u5YRfUUynZK6I,audio_features,spotify:track:6GmUVqe73u5YRfUUynZK6I,0.244,5bf8e929421d7f3f41ed8d10,false,6GmUVqe73u5YRfUUynZK6I,2018-11-24 01:01:13.796
0.0857,https://api.spotify.com/v1/audio-analysis/6jq6rcOikCZAmjliAgAmfT,0.57,239853,0.763,6jq6rcOikCZAmjliAgAmfT,2.49e-06,1,0.0932,-4.137,1,0.0573,150.088,4,https://api.spotify.com/v1/tracks/6jq6rcOikCZAmjliAgAmfT,audio_features,spotify:track:6jq6rcOikCZAmjliAgAmfT,0.43,5bf8e94d421d7f3f41ed8d11,true,6jq6rcOikCZAmjliAgAmfT,2018-11-24 01:01:49.940
0.523,https://api.spotify.com/v1/audio-analysis/4Y3mmrkY9ChgPGlOUvUhBA,0.571,260903,0.688,4Y3mmrkY9ChgPGlOUvUhBA,5.48e-05,11,0.148,-4.943,0,0.0401,155.157,4,https://api.spotify.com/v1/tracks/4Y3mmrkY9ChgPGlOUvUhBA,audio_features,spotify:track:4Y3mmrkY9ChgPGlOUvUhBA,0.346,5bf8e977421d7f3f41ed8d12,true,4Y3mmrkY9ChgPGlOUvUhBA,2018-11-24 01:02:31.975
0.386,https://api.spotify.com/v1/audio-analysis/18mdufP92X6lM5qwEXdiA5,0.441,299143,0.525,18mdufP92X6lM5qwEXdiA5,0.000609,4,0.185,-6.946,1,0.0392,104.575,4,https://api.spotify.com/v1/tracks/18mdufP92X6lM5qwEXdiA5,audio_features,spotify:track:18mdufP92X6lM5qwEXdiA5,0.232,5bf8e99b421d7f3f41ed8d13,false,18mdufP92X6lM5qwEXdiA5,2018-11-24 01:03:07.688
0.0114,https://api.spotify.com/v1/audio-analysis/4S8d14HvHb70ImctNgVzQQ,0.901,127947,0.522,4S8d14HvHb70ImctNgVzQQ,0.0,2,0.259,-8.304,1,0.33,104.053,4,https://api.spotify.com/v1/tracks/4S8d14HvHb70ImctNgVzQQ,audio_features,spotify:track:4S8d14HvHb70ImctNgVzQQ,0.329,5bf8e9a6421d7f3f41ed8d14,true,4S8d14HvHb70ImctNgVzQQ,2018-11-24 01:03:18.474
0.142,https://api.spotify.com/v1/audio-analysis/4KW1lqgSr8TKrvBII0Brf8,0.714,135920,0.566,4KW1lqgSr8TKrvBII0Brf8,1.25e-06,7,0.57,-4.408,1,0.056,113.074,4,https://api.spotify.com/v1/tracks/4KW1lqgSr8TKrvBII0Brf8,audio_features,spotify:track:4KW1lqgSr8TKrvBII0Brf8,0.449,5bf8e9b8421d7f3f41ed8d15,false,4KW1lqgSr8TKrvBII0Brf8,2018-11-24 01:03:36.099
0.0363,https://api.spotify.com/v1/audio-analysis/3nAq2hCr1oWsIU54tS98pL,0.386,181573,0.587,3nAq2hCr1oWsIU54tS98pL,3.71e-06,10,0.332,-4.454,1,0.0519,96.072,4,https://api.spotify.com/v1/tracks/3nAq2hCr1oWsIU54tS98pL,audio_features,spotify:track:3nAq2hCr1oWsIU54tS98pL,0.0565,5bf8e9c0421d7f3f41ed8d16,false,3nAq2hCr1oWsIU54tS98pL,2018-11-24 01:03:44.531
0.00487,https://api.spotify.com/v1/audio-analysis/0ZEPdiFgQcWxmGU4uVMsHm,0.434,332467,0.677,0ZEPdiFgQcWxmGU4uVMsHm,0.000282,6,0.231,-5.887,0,0.038,103.083,4,https://api.spotify.com/v1/tracks/0ZEPdiFgQcWxmGU4uVMsHm,audio_features,spotify:track:0ZEPdiFgQcWxmGU4uVMsHm,0.0975,5bf8e9e1421d7f3f41ed8d17,true,0ZEPdiFgQcWxmGU4uVMsHm,2018-11-24 01:04:17.327
0.0772,https://api.spotify.com/v1/audio-analysis/22rR4BenmUYZUOMovJXwge,0.578,222426,0.794,22rR4BenmUYZUOMovJXwge,7.54e-05,0,0.113,-3.642,1,0.0552,110.034,4,https://api.spotify.com/v1/tracks/22rR4BenmUYZUOMovJXwge,audio_features,spotify:track:22rR4BenmUYZUOMovJXwge,0.336,5bf8e9ec421d7f3f41ed8d18,true,22rR4BenmUYZUOMovJXwge,2018-11-24 01:04:28.064
0.0203,https://api.spotify.com/v1/audio-analysis/1t5heM81ZBUc6V2muwDnx3,0.546,240008,0.648,1t5heM81ZBUc6V2muwDnx3,0.0,7,0.249,-3.995,0,0.0423,147.929,4,https://api.spotify.com/v1/tracks/1t5heM81ZBUc6V2muwDnx3,audio_features,spotify:track:1t5heM81ZBUc6V2muwDnx3,0.197,5bf8ea24421d7f3f41ed8d19,true,1t5heM81ZBUc6V2muwDnx3,2018-11-24 01:05:24.122
0.0629,https://api.spotify.com/v1/audio-analysis/3qO8p5ccCElEk2MMAI0u4J,0.5,204000,0.82,3qO8p5ccCElEk2MMAI0u4J,0.000372,7,0.598,-4.024,0,0.0644,147.946,4,https://api.spotify.com/v1/tracks/3qO8p5ccCElEk2MMAI0u4J,audio_features,spotify:track:3qO8p5ccCElEk2MMAI0u4J,0.294,5bf8ea5c421d7f3f41ed8d1a,true,3qO8p5ccCElEk2MMAI0u4J,2018-11-24 01:06:20.660
0.0192,https://api.spotify.com/v1/audio-analysis/7fVk1KvrGbiADXtgIVrbfP,0.562,184348,0.842,7fVk1KvrGbiADXtgIVrbfP,0.0,1,0.131,-5.229,0,0.0345,137.989,4,https://api.spotify.com/v1/tracks/7fVk1KvrGbiADXtgIVrbfP,audio_features,spotify:track:7fVk1KvrGbiADXtgIVrbfP,0.544,5bf8eaf2421d7f3f41ed8d1b,false,7fVk1KvrGbiADXtgIVrbfP,2018-11-24 01:08:50.997
0.00778,https://api.spotify.com/v1/audio-analysis/65ES1qwOB577ZnTkizMXJJ,0.898,156800,0.935,65ES1qwOB577ZnTkizMXJJ,3.63e-05,11,0.217,-2.744,1,0.291,150.016,4,https://api.spotify.com/v1/tracks/65ES1qwOB577ZnTkizMXJJ,audio_features,spotify:track:65ES1qwOB577ZnTkizMXJJ,0.884,5bf8eb0b421d7f3f41ed8d1c,true,65ES1qwOB577ZnTkizMXJJ,2018-11-24 01:09:15.517
0.0019,https://api.spotify.com/v1/audio-analysis/6JyuJFedEvPmdWQW0PkbGJ,0.457,215510,0.899,6JyuJFedEvPmdWQW0PkbGJ,0.0,10,0.831,-2.591,0,0.132,147.268,4,https://api.spotify.com/v1/tracks/6JyuJFedEvPmdWQW0PkbGJ,audio_features,spotify:track:6JyuJFedEvPmdWQW0PkbGJ,0.298,5bf8eb1b421d7f3f41ed8d1d,false,6JyuJFedEvPmdWQW0PkbGJ,2018-11-24 01:09:31.757
